number,state,loss,mamba_expand,depth_tier,d_state,ska_n_heads,ska_rank,n_ska_layers,placement,ska_ridge,ska_layerscale_init,norm_clip_multiplier,gamma_value,ska_power_K,beta_policy,learning_rate,weight_decay,warmup_ratio,grad_clip,n_layers,d_inner,param_count,ska_delta,per_device_batch_size,tokens_per_sec,worker_id,peak_memory_gib,failure_kind
1094,COMPLETE,4.228917896747589,3,full,8,4,32,6,midlate,0.005562390411284997,0.029203520919398925,1.25,1.05,1,learned,0.00512491233213129,0.15,0.01,1.0,11,192,3043924,0.16218721866607666,24,207639.20922861385,1,4.494359493255615,
1095,COMPLETE,4.218131124973297,3,full,32,2,32,6,late,0.006969999439399465,0.017669346828487843,0.8164965809277261,0.9,1,linear,0.0048263829010002654,0.1,0.04,1.0,11,192,3030424,0.15345513820648193,24,295723.87735742825,6,4.494194984436035,
1096,COMPLETE,4.181936025619507,3,full,24,2,32,6,late,0.02054137264826668,0.08490739850629485,0.8164965809277261,1.05,1,linear,0.005340087196906312,0.1,0.06,1.0,11,192,3018280,0.18642985820770264,24,299858.5205761586,0,4.4940690994262695,
1097,PRUNED,4.483730283284169,3,full,24,4,32,6,late,0.009055895901636479,0.11452696589681273,0.8164965809277261,0.9,1,head_scalar,0.004972273100776301,0.15,0.01,1.0,11,192,3066676,,24,,4,,
1098,COMPLETE,4.186891973018646,3,full,32,1,32,4,midlate,0.009445015542525498,0.1873176541921853,0.75,0.9,1,learned,0.005325936957713693,0.15,0.06,1.0,11,192,2980496,0.1596410870552063,24,342865.6512359872,3,4.493624687194824,
1099,PRUNED,4.880512930905846,3,lean,8,2,32,6,late,0.008751434188432354,0.07774824021777811,0.8164965809277261,1.0,1,linear,0.0036897254187844442,0.15,0.06,1.0,10,192,2917076,,24,,2,,
1100,COMPLETE,4.192660987377167,3,full,24,4,32,2,late,0.014489367659395593,0.21441791569139018,1.0,1.05,1,linear,0.005364336564779403,0.15,0.06,1.0,11,192,2968356,0.17199969291687012,24,406596.05393710494,5,4.493480682373047,
1101,PRUNED,4.407686940331143,3,full,24,4,32,6,midlate,0.0053313178034277405,0.09889643748464062,1.25,0.9,1,one,0.005340055145915082,0.15,0.06,1.0,11,192,3066652,,24,,7,,
1102,COMPLETE,4.203595459461212,3,full,24,4,32,3,late,0.0279523314103548,0.28129688463339375,1.0,1.05,1,linear,0.005409102442055482,0.15,0.02,1.0,11,192,2993320,0.17371302843093872,24,325194.36364597146,2,4.493767261505127,
1103,PRUNED,4.817151906947066,3,full,16,4,32,3,even,0.0074786245935523216,0.0407451128607995,0.8164965809277261,1.05,1,linear,0.0046442165481804755,0.15,0.04,1.0,11,192,2981176,,24,,3,,
1104,COMPLETE,4.234640896320343,3,lean,32,2,32,6,late,0.029511551281564907,0.15279655449465185,0.8164965809277261,1.05,1,linear,0.004288173582108405,0.1,0.06,1.0,10,192,2950196,0.1691100001335144,24,294081.2141755186,6,4.4932861328125,
1105,PRUNED,4.844486333904633,2,full,24,4,32,3,late,0.026400277124211436,0.04914308517081063,1.0,1.05,1,linear,0.004949379838446725,0.15,0.06,1.0,13,128,2983348,,24,,0,,
1106,PRUNED,4.859275072974752,3,full,32,2,32,4,late,0.020093531873190924,0.284719107654083,0.8164965809277261,1.05,1,linear,0.003331076601242178,0.1,0.06,1.0,11,192,2997140,,24,,5,,
1107,PRUNED,4.827126391361972,3,full,32,2,16,4,late,0.010740762776562095,0.26510731624998357,0.75,1.05,1,linear,0.004503853148600305,0.15,0.06,1.0,11,192,2980756,,24,,4,,
1108,FAIL,,3,full,32,8,32,6,even,0.015008533305400596,0.1046678463702135,0.8164965809277261,1.0,1,linear,0.004991396337733905,0.1,0.06,1.0,11,192,3180220,,24,,3,,oom
1109,PRUNED,4.442950445513397,3,lean,32,2,16,6,late,0.009658623193325286,0.08446052745221246,0.75,0.9,1,one,0.005252301411638797,0.15,0.06,1.0,10,192,2924840,,24,,4,,
1110,PRUNED,4.998621141094433,1,full,32,2,16,6,late,0.0049130271247272515,0.2230331473993012,1.25,1.05,1,linear,0.004901427297746381,0.15,0.01,1.0,16,64,2992908,,24,,0,,
1111,PRUNED,4.83397376480684,1,full,32,2,32,4,late,0.008891654557141773,0.18034791531485736,1.25,1.05,1,linear,0.005348129940504442,0.15,0.06,1.0,16,64,2984200,,24,,5,,
1112,PRUNED,4.743428755994475,3,full,8,4,16,2,midlate,0.010597924144828061,0.010180757605632173,1.25,1.05,1,learned,0.005250188850892398,0.15,0.06,1.0,11,192,2927684,,24,,1,,
1113,PRUNED,4.942913820997255,1,full,24,2,32,6,midlate,0.024192157567816768,0.10143236757876263,1.25,1.05,1,linear,0.0047987060838910805,0.15,0.01,1.0,16,64,2999820,,24,,0,,
1114,COMPLETE,4.226035714149475,3,full,32,8,32,3,midlate,0.010464683502345399,0.29882260540814326,0.75,0.9,1,head_scalar,0.005186671166056239,0.15,0.06,1.0,11,192,3053860,0.0804910659790039,24,236999.80768105487,2,4.49443244934082,
1115,PRUNED,4.8083849349580365,3,full,32,2,32,6,late,0.018138596230336285,0.11842992122828581,0.8164965809277261,1.05,1,linear,0.0037121896396074116,0.1,0.06,0.5,11,192,3030424,,24,,5,,
1116,PRUNED,4.7800147506877275,3,full,24,1,32,6,midlate,0.006664888022546192,0.005962325689115662,1.25,1.05,1,learned,0.004975087487333773,0.15,0.02,1.0,11,192,2993314,,24,,1,,
1117,PRUNED,4.828695144429945,3,full,16,2,8,6,midlate,0.013224968033058105,0.04803884149547678,0.75,0.9,1,linear,0.004583447569632753,0.0,0.06,1.0,11,192,2969272,,24,,4,,
1118,COMPLETE,4.171255350112915,3,full,32,2,32,6,even,0.0066906175105799475,0.052058976770746584,1.25,1.05,1,linear,0.005445054154398234,0.15,0.06,1.0,11,192,3030424,0.1568995714187622,24,296979.7326038432,7,4.494194984436035,
1119,PRUNED,4.757685075778379,3,full,32,2,8,6,late,0.01350334912516911,0.0835917588917503,0.75,1.05,2,linear,0.004207004350800925,0.15,0.06,1.0,11,192,2993560,,24,,4,,
1120,PRUNED,4.819409735670723,3,full,16,8,16,4,late,0.013935720263993893,0.023792452804843694,0.75,1.0,1,linear,0.004129608398430394,0.15,0.06,1.0,11,192,3007180,,24,,6,,
1121,PRUNED,4.417616554683656,3,full,24,1,24,3,even,0.01798570529424151,0.1591240506676894,1.0,1.05,1,linear,0.004375774756766928,0.15,0.06,1.0,11,192,2952799,,24,,0,,
1122,COMPLETE,4.232330560684204,3,full,32,2,32,4,midlate,0.008944272455834191,0.006119861691969828,1.25,1.05,1,learned,0.004514075031702719,0.15,0.06,1.0,11,192,2997140,0.15145748853683472,24,336897.3378730497,1,4.493807792663574,
1123,PRUNED,4.824606329705765,3,full,16,2,16,6,late,0.011978032053592122,0.14392704115643568,0.8164965809277261,1.05,2,linear,0.0052356477157863126,0.1,0.06,1.0,11,192,2981560,,24,,5,,
1124,COMPLETE,4.185179352760315,3,full,8,4,32,6,midlate,0.004524802814998175,0.05885891110701896,1.25,0.9,1,linear,0.005365020127834908,0.15,0.06,1.0,11,192,3043924,0.19067633152008057,24,218504.47956459873,4,4.494359493255615,
1125,COMPLETE,4.23056560754776,3,lean,8,2,32,6,late,0.011030420382358781,0.04683889807676161,0.75,0.9,1,linear,0.004926745962242784,0.0,0.06,1.0,10,192,2917076,0.1591455340385437,24,280838.421604126,6,4.492928504943848,
1126,COMPLETE,4.217712879180908,3,lean,8,4,32,4,late,0.017751353711967736,0.1589423914229968,1.0,1.05,1,linear,0.00474002982984662,0.15,0.06,1.0,10,192,2917080,0.20544570684432983,24,285428.48548133194,5,4.492913246154785,
1127,PRUNED,4.732922748378962,3,full,16,2,8,6,midlate,0.008316990406989213,0.2078934788867957,0.75,0.9,1,linear,0.0047853498355300604,0.15,0.06,1.0,11,192,2969272,,24,,0,,
1128,PRUNED,4.830570254584756,3,full,16,4,32,4,even,0.0035347947557325342,0.03750282885443587,1.25,0.9,1,linear,0.00481651416030529,0.15,0.04,1.0,11,192,3006140,,24,,0,,
1129,COMPLETE,4.201245725154877,3,full,8,8,32,4,midlate,0.012365826516665653,0.20609371293333956,0.75,1.05,1,linear,0.004913100020218203,0.1,0.06,1.0,11,192,3060572,0.17634040117263794,24,191448.30801347652,1,4.494530200958252,
1130,COMPLETE,4.186639606952667,3,full,32,2,32,6,even,0.0070925559035470865,0.04240526509306303,1.25,1.05,1,linear,0.005208373061505189,0.15,0.06,1.0,11,192,3030424,0.16725486516952515,24,300172.2191640804,7,4.494194984436035,
1131,COMPLETE,4.24088317155838,3,full,24,4,32,2,midlate,0.003557451490457552,0.16815870975646766,1.25,0.9,1,head_scalar,0.005010199487605872,0.15,0.06,1.0,11,192,2967844,0.06717973947525024,24,406856.03866503784,0,4.493474006652832,
1132,PRUNED,4.9250071498129895,1,full,24,4,32,4,late,0.00466026439750845,0.15983849261029837,1.25,0.9,1,linear,0.005281763853154331,0.1,0.06,1.0,16,64,2999824,,24,,2,,
1133,COMPLETE,4.24452143907547,3,full,32,2,32,6,late,0.007733446062465091,0.053066877634165885,0.75,0.9,2,linear,0.0051477887317774584,0.15,0.06,1.0,11,192,3030424,0.03982079029083252,24,277658.3779406982,6,4.494194984436035,
1134,COMPLETE,4.184161424636841,3,full,32,4,32,6,late,0.017661772799052823,0.13215007336042234,1.25,1.05,1,linear,0.00510380514554963,0.1,0.06,1.0,11,192,3080356,0.1916939616203308,24,206859.99588404072,5,4.494752883911133,
1135,PRUNED,4.572266756021673,3,full,32,2,32,6,late,0.02955537179258494,0.21265559148529414,0.8164965809277261,1.05,2,linear,0.004587120156124256,0.1,0.06,1.0,11,192,3030424,,24,,2,,
1136,FAIL,,3,lean,24,4,32,4,midlate,0.013182964937345512,0.010807892056041142,1.25,1.05,1,learned,0.004577201225237649,0.15,0.04,1.0,10,192,2939160,,24,,3,,oom
1137,PRUNED,4.770478838072028,3,full,24,1,32,3,late,0.020006404907798255,0.02547777393399262,1.0,1.05,1,learned,0.004455509905788249,0.15,0.06,1.0,11,192,2955871,,24,,0,,
1138,COMPLETE,4.246829330921173,3,full,24,1,32,4,midlate,0.0072997976528182806,0.03145160929336715,1.25,1.05,1,learned,0.005360422823320165,0.15,0.01,0.5,11,192,2968352,0.12376165390014648,24,356405.71402787685,4,4.493498802185059,
1139,COMPLETE,4.209111571311951,3,full,24,4,32,3,late,0.021271834590866255,0.06359923815916842,1.25,1.05,1,linear,0.004910729597405855,0.1,0.06,1.0,11,192,2993320,0.16433769464492798,24,340682.5604730196,7,4.493767261505127,
1140,COMPLETE,4.245679259300232,3,full,32,1,24,3,late,0.005628304055342054,0.28823238366829496,1.25,1.05,1,linear,0.0046715456934927095,0.15,0.06,1.0,11,192,2964943,0.1078270673751831,24,484833.39065649145,0,4.493442535400391,
1141,COMPLETE,4.194659054279327,3,full,32,4,32,4,midlate,0.011562011446535495,0.05286402118805528,1.0,0.9,1,linear,0.004881718669823119,0.15,0.06,1.0,11,192,3030428,0.16087645292282104,24,266338.73207535467,2,4.494301795959473,
1142,COMPLETE,4.191155314445496,3,full,32,2,32,6,even,0.005681858266016731,0.0762438393951805,0.8164965809277261,1.0,1,linear,0.005465060434670474,0.1,0.02,0.5,11,192,3030424,0.16586118936538696,24,311213.54007795494,4,4.494194984436035,
1143,PRUNED,4.842400949059491,3,full,16,1,8,4,late,0.010472533067453115,0.22250874356438377,0.75,0.9,1,linear,0.0037634287957565254,0.15,0.06,1.0,11,192,2943920,,24,,0,,
1144,COMPLETE,4.192259907722473,3,full,16,4,32,4,late,0.012028149463075042,0.029405197506656763,1.0,1.0,1,linear,0.00514525840908725,0.1,0.06,1.0,11,192,3006140,0.16928184032440186,24,279543.8668061504,6,4.493912220001221,
1145,PRUNED,4.936845384704599,1,full,32,2,32,6,late,0.019067062465292786,0.0625464620813855,0.8164965809277261,1.05,1,linear,0.004388131223636108,0.1,0.06,1.0,16,64,3017484,,24,,0,,
1146,PRUNED,4.957856915327535,1,full,16,1,16,4,late,0.006287084201971256,0.012647519577392928,1.0,1.0,1,linear,0.0040532255106470565,0.15,0.04,1.0,16,64,2924036,,24,,1,,
1147,PRUNED,4.867600089364636,1,full,16,1,16,4,midlate,0.016909656191316493,0.032438343648126346,0.75,0.9,1,linear,0.004917956827604806,0.15,0.06,1.0,16,64,2924036,,24,,7,,
1148,PRUNED,4.393035338023308,3,lean,16,2,32,6,late,0.005771845837457133,0.1362335086835493,1.25,0.9,1,linear,0.004319140340111371,0.15,0.02,1.0,10,192,2928116,,24,,1,,
1149,PRUNED,4.78400933303275,3,full,16,1,32,4,late,0.008660463982082292,0.10408015481898727,1.0,1.0,1,one,0.004397906069105243,0.15,0.06,0.5,11,192,2955948,,24,,0,,
1150,PRUNED,4.531064537938729,3,full,16,2,32,6,midlate,0.010525999288358508,0.17060025767837386,0.75,0.9,2,linear,0.005388244782547755,0.15,0.06,1.0,11,192,3006136,,24,,7,,
1151,PRUNED,4.819587518515189,3,full,16,4,32,3,midlate,0.004919945219769398,0.02295518294956102,1.25,0.9,2,linear,0.0051487545859902955,0.15,0.06,1.0,11,192,2981176,,24,,5,,
1152,COMPLETE,4.225519955158234,3,lean,32,2,32,6,even,0.004806353166884183,0.027638363101279612,0.75,0.9,1,linear,0.004798637973282235,0.15,0.02,1.0,10,192,2950196,0.16903626918792725,24,291048.56522807165,0,4.4932861328125,
1153,COMPLETE,4.2074403166770935,3,full,32,2,24,6,even,0.0053970019173291625,0.0978585153270989,1.25,1.05,1,linear,0.0052158542238662856,0.1,0.06,1.0,11,192,3018136,0.14978015422821045,24,323915.46993789845,2,4.494057655334473,
1154,COMPLETE,4.226985156536102,3,full,32,2,32,6,late,0.010680559217575174,0.11049063573708975,0.8164965809277261,1.0,1,head_scalar,0.0054633543516558174,0.1,0.01,1.0,11,192,3029656,0.11966437101364136,24,287364.86835700646,4,4.494183540344238,
1155,PRUNED,4.7341918155547384,3,lean,32,2,8,3,late,0.0086567482683414,0.11097028479743913,1.25,0.9,1,linear,0.004847438052976335,0.15,0.06,1.0,10,192,2881838,,24,,5,,
1156,PRUNED,4.773530601842394,3,full,32,1,32,6,even,0.006050443662364416,0.10197866151611111,1.25,1.05,1,learned,0.0044706550878280595,0.15,0.06,1.0,11,192,3005458,,24,,6,,
1157,PRUNED,4.833509144350215,2,full,24,4,32,6,late,0.009601064020466366,0.126081716000355,1.25,1.0,1,linear,0.004960783496883599,0.15,0.06,1.0,13,128,3058240,,24,,5,,
1158,COMPLETE,4.234870254993439,3,full,16,8,24,3,midlate,0.00831057267857713,0.1559859133717139,0.75,0.9,1,linear,0.005014317750693346,0.1,0.04,1.0,11,192,3006532,0.12402600049972534,24,314211.53536392713,7,4.493908882141113,
1159,PRUNED,4.842047836976208,3,full,16,4,32,3,even,0.01503725066432088,0.1871484927811672,1.0,1.05,1,linear,0.004007217756250544,0.15,0.06,1.0,11,192,2981176,,24,,1,,
1160,PRUNED,4.732536117834178,2,full,32,2,32,6,late,0.005564244328414582,0.09116835725121396,0.8164965809277261,1.05,1,one,0.005321901542345184,0.15,0.06,1.0,13,128,3021880,,24,,3,,
1161,COMPLETE,4.227516293525696,3,lean,16,1,32,4,late,0.004940501668143186,0.03585659697453456,1.0,1.0,1,learned,0.005107607429214118,0.15,0.06,1.0,10,192,2878188,0.14455938339233398,24,429652.92634093016,6,4.4924726486206055,
1162,PRUNED,4.82265128064471,2,lean,24,4,32,4,midlate,0.011583081876015044,0.12018251617280269,1.25,0.9,1,linear,0.004909909456494446,0.1,0.06,1.0,12,128,2942128,,24,,2,,
1163,COMPLETE,4.240930080413818,3,full,24,4,32,6,midlate,0.005783968587508767,0.17988343645690244,0.8164965809277261,0.9,1,learned,0.004770904959619717,0.0,0.06,1.0,11,192,3068212,0.15719681978225708,24,213424.24521199724,1,4.494626998901367,
1164,PRUNED,4.7334486594906835,3,full,24,2,16,4,midlate,0.005312619304373888,0.03185481449246508,1.25,1.05,1,learned,0.005042545532405226,0.0,0.06,1.0,11,192,2968612,,24,,0,,
1165,PRUNED,4.778716382817063,3,full,32,2,32,2,late,0.016604101853274954,0.1526310633914556,1.0,1.05,1,linear,0.0045025438314734495,0.1,0.06,1.0,11,192,2963856,,24,,5,,
1166,COMPLETE,4.200842201709747,3,lean,24,2,32,2,late,0.008761861183707738,0.09827408856518575,0.8164965809277261,0.9,1,linear,0.005232910460695805,0.15,0.06,1.0,10,192,2872588,0.16330206394195557,24,465395.18078446866,3,4.492397308349609,
1167,PRUNED,4.835102355096343,3,full,32,8,32,6,even,0.009152580852050956,0.040156632289848164,1.25,1.05,1,one,0.0040935116621218254,0.05,0.06,1.0,11,192,3177100,,24,,0,,
1168,PRUNED,4.575915740165295,3,full,32,1,8,4,even,0.005378481542290093,0.03761862427683336,1.0,1.0,1,linear,0.0049590022548122,0.15,0.06,1.0,11,192,2968208,,24,,4,,
1169,PRUNED,4.48248434009659,3,lean,32,8,8,2,late,0.008253951517646666,0.01832431256098447,0.75,0.9,1,linear,0.0049995702936635866,0.15,0.06,1.0,10,192,2884408,,24,,5,,
1170,PRUNED,4.8614572394086295,3,full,24,4,32,4,even,0.005590857622500065,0.24652665031806198,1.25,0.9,1,linear,0.003772746446449164,0.15,0.01,1.0,11,192,3018284,,24,,6,,
1171,COMPLETE,4.224807381629944,3,lean,24,2,32,6,even,0.004552283692942276,0.20458963092556723,0.75,0.9,1,linear,0.004905707859520444,0.15,0.04,1.0,10,192,2939156,0.1852235198020935,24,309105.5799529651,2,4.493171691894531,
1172,PRUNED,4.83900037542683,3,full,32,2,32,6,midlate,0.009698351794521469,0.23770429478270777,1.25,1.05,1,linear,0.004245850087164153,0.05,0.04,1.0,11,192,3030424,,24,,4,,
1173,PRUNED,4.818942363009038,2,full,8,2,32,6,late,0.02018120887748866,0.2125572126923655,0.8164965809277261,1.05,1,linear,0.005029621963163731,0.1,0.04,1.0,13,128,2979604,,24,,7,,
1174,COMPLETE,4.1697394251823425,3,full,24,2,32,6,late,0.016776884063928934,0.2928786184382309,1.25,1.0,1,linear,0.0052345428926975635,0.15,0.06,1.0,11,192,3018280,0.19902265071868896,24,296460.8497257328,5,4.4940690994262695,
1175,COMPLETE,4.177863895893097,3,full,16,1,32,4,late,0.0056161689705094536,0.00966893548392919,0.75,1.0,1,linear,0.00522558718782279,0.1,0.06,1.0,11,192,2956208,0.17009150981903076,24,392741.8224990046,3,4.493357181549072,
1176,COMPLETE,4.201392889022827,3,full,24,4,32,4,midlate,0.011682797276277506,0.22180700087432056,1.25,1.05,1,linear,0.0044799095838649605,0.15,0.06,0.5,11,192,3018284,0.19715118408203125,24,289033.21216539625,6,4.494053840637207,
1177,PRUNED,4.574611274462118,3,full,24,4,8,6,late,0.00971866960651499,0.15193769425390807,0.8164965809277261,0.9,1,linear,0.005194474393537146,0.05,0.06,1.0,11,192,2994484,,24,,4,,
1178,PRUNED,4.79051640703524,3,full,32,2,32,6,midlate,0.022807573971284696,0.21188582218527482,0.75,1.05,1,linear,0.003854030920306307,0.15,0.02,1.0,11,192,3030424,,24,,7,,
1179,PRUNED,4.8307707708475505,3,full,24,4,32,4,midlate,0.011342853881947793,0.037289642099460646,1.25,0.9,2,linear,0.004655115579539639,0.1,0.06,1.0,11,192,3018284,,24,,4,,
1180,PRUNED,4.816148914742715,3,full,16,1,32,4,midlate,0.00834975273301531,0.01062120232980743,0.75,1.0,1,linear,0.00393468930058115,0.1,0.06,1.0,11,192,2956208,,24,,3,,
1181,PRUNED,4.561403343579066,3,full,16,1,8,4,late,0.005839072287057517,0.01626595496359206,0.75,1.0,1,linear,0.004896634229875433,0.1,0.06,1.0,11,192,2943920,,24,,0,,
1182,COMPLETE,4.208737552165985,3,full,32,1,32,2,late,0.00578830084089756,0.02508318358787897,1.25,1.0,1,linear,0.005321370767900996,0.1,0.06,1.0,11,192,2955534,0.12062239646911621,24,443527.92015748203,7,4.493329048156738,
1183,PRUNED,4.9320186258888725,2,full,8,8,32,3,midlate,0.011224983120842946,0.2618811624199693,0.75,0.9,1,linear,0.0039202945772038355,0.1,0.04,1.0,13,128,3004576,,24,,2,,
1184,PRUNED,4.866339248302998,2,full,32,4,8,4,midlate,0.0069705715096365405,0.06490923625725294,1.25,0.9,1,linear,0.004409923989178409,0.15,0.06,1.0,13,128,2973512,,24,,0,,
1185,PRUNED,4.888576341819323,1,lean,32,2,32,6,late,0.005943986816655838,0.17035497041469783,0.75,0.9,1,head_scalar,0.005182104966232442,0.1,0.06,1.0,15,64,2962368,,24,,3,,
1186,PRUNED,4.878941877413936,2,full,32,2,32,6,even,0.00728845831328673,0.2140572421510127,1.25,1.05,1,linear,0.004013675760877325,0.15,0.04,1.0,13,128,3022660,,24,,5,,
1187,COMPLETE,4.237384736537933,3,full,24,4,16,4,midlate,0.006240269528781496,0.014143958350980241,1.25,0.9,1,learned,0.0051524765871529534,0.15,0.06,0.5,11,192,2985516,0.08156424760818481,24,383100.1133699538,1,4.493687629699707,
1188,COMPLETE,4.1949504017829895,3,full,16,1,32,6,late,0.007012355401974222,0.02709592717501118,0.8164965809277261,1.0,1,linear,0.0051475379890047945,0.15,0.06,1.0,11,192,2981170,0.1550700068473816,24,324662.0128820115,0,4.493652820587158,
1189,COMPLETE,4.2296541929244995,3,full,16,4,32,4,midlate,0.005376094227728512,0.01847651494936777,1.0,1.05,1,learned,0.004655402686550233,0.15,0.06,1.0,11,192,3006140,0.14345848560333252,24,277422.61209050217,4,4.493912220001221,
1190,COMPLETE,4.214273989200592,3,full,24,4,32,4,midlate,0.00778597163357367,0.1280029232677704,0.8164965809277261,1.05,1,head_scalar,0.005422850665522856,0.15,0.06,1.0,11,192,3017260,0.09602361917495728,24,288666.14141052065,7,4.494040489196777,
1191,COMPLETE,4.210609138011932,3,full,32,2,32,6,even,0.0045185004991533766,0.12880416152128507,1.25,0.9,1,linear,0.005174938606386903,0.0,0.06,1.0,11,192,3030424,0.15302014350891113,24,306557.56579305424,3,4.494194984436035,
1192,PRUNED,4.789214623926885,3,full,24,2,32,6,late,0.008548692415304064,0.27025260345539365,0.8164965809277261,0.9,1,one,0.004633920739875916,0.15,0.06,1.0,11,192,3017500,,24,,6,,
1193,PRUNED,4.789237051731685,3,full,32,2,32,6,late,0.020563246333418876,0.20707052118850422,0.8164965809277261,1.05,1,linear,0.004109732318213527,0.1,0.06,1.0,11,192,3030424,,24,,2,,
1194,PRUNED,4.777795333216247,3,full,24,4,24,4,midlate,0.005175295782643823,0.05410083643703558,1.25,0.9,1,learned,0.004821975487577187,0.15,0.06,1.0,11,192,3001900,,24,,5,,
1195,PRUNED,4.843552928418798,2,full,32,8,32,3,midlate,0.005223998985244287,0.2656223641982493,0.75,0.9,1,linear,0.004974092177394088,0.1,0.06,1.0,13,128,3047632,,24,,1,,
1196,COMPLETE,4.192230045795441,3,lean,32,1,32,6,late,0.015575433338461649,0.13742614744797998,0.75,0.9,1,linear,0.005377452317494743,0.1,0.06,1.0,10,192,2925230,0.17908090353012085,24,353884.81525959645,6,4.493011474609375,
